"","PlayerID","StuckID","Learned","Level","EventIndex","Content","Start","End","StartorRestart","RuleBreak","Deviation","PassedBoundary","Flag","YouObject","YouRule","TextObstacle","BrokenStop","OutsideText","WinText","Is-Outside","ObjectObstacle","OtherObstacle","modality","LevelID","unique_index"
"59",2,1,"No","01- Where Do I Go?",37,NA,10.145,10.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eye",1,59
"60",2,1,"No","01- Where Do I Go?",38,NA,10.677,11.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eye",1,60
"61",2,1,"No","01 - Where Do I Go?",26,"change_update_baba:10:10:1",10.82766,10.82766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",1,61
"62",2,1,"No","01 - Where Do I Go?",27,"input_up_",10.82766,10.82766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"log",1,62
"63",2,1,"No","01- Where Do I Go?",39,NA,11.109,11.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eye",1,63
"64",2,1,"No","01- Where Do I Go?",40,NA,11.465,11.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eye",1,64
"65",2,1,"No","01- Where Do I Go?",41,NA,11.849,11.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eye",1,65
"66",2,1,"No","02 - Now What Is This?",1,"FlagText",0,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"eye",2,66
"67",2,1,"No","02 - Now What Is This?",2,"FlagText",0.288,0.444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"eye",2,67
"68",2,1,"No","02 - Now What Is This?",3,"FlagText",0.456,0.768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"eye",2,68
"69",2,1,"No","02 - Now What Is This?",4,NA,0.796,0.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eye",2,69
"70",2,1,"No","02 - Now What Is This?",5,"WinText",1.012,1.188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"eye",2,70
"71",2,1,"No","02 - Now What Is This?",6,NA,1.2,1.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eye",2,71
"72",2,1,"No","02 - Now What Is This?",7,NA,1.348,1.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eye",2,72
"73",2,1,"No","02 - Now What Is This?",8,"WallText",1.552,1.748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"eye",2,73
"74",2,1,"No","02 - Now What Is This?",9,"WallText",1.76,1.964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"eye",2,74
"75",2,1,"No","02 - Now What Is This?",10,"WallText",1.98,2.104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"eye",2,75
